sim-festival-0,114
sim-festival-0,78
sim-festival-0,82
sim-festival-0,102
sim-market-1,82
sim-market-1,49
sim-market-1,77
sim-market-1,49
sim-market-1,56
sim-market-1,47
sim-market-1,76
sim-market-1,51
sim-market-1,67
sim-festival-0,41
sim-market-1,91
sim-market-1,79
sim-festival-0,62
sim-market-1,63
sim-festival-0,54
sim-festival-0,54
sim-festival-0,66
sim-festival-0,63
sim-market-1,50
sim-festival-0,75
sim-market-1,75
sim-festival-0,27
sim-market-1,79
sim-market-1,32
sim-festival-0,68
sim-market-1,61
sim-market-1,43
sim-festival-0,36
sim-market-1,90
sim-festival-0,81
sim-market-1,60
sim-festival-0,50
sim-market-1,47
sim-market-1,69
sim-market-1,62
sim-market-1,72
sim-market-1,95
sim-market-1,53
sim-market-1,55
sim-market-1,27
sim-market-1,61
sim-market-1,36
sim-market-1,69
sim-market-1,66
sim-festival-0,78
sim-market-1,32
sim-market-1,26
sim-market-1,31
sim-market-1,84
sim-market-1,64
sim-festival-0,88
sim-market-1,42
sim-market-1,51
sim-festival-0,52
sim-market-1,59
sim-market-1,56
sim-market-1,58
sim-market-1,49
sim-market-1,57
sim-festival-0,18
sim-festival-0,39
sim-market-1,21
sim-festival-0,86
sim-market-1,84
sim-market-1,47
sim-market-1,83
sim-market-1,67
sim-market-1,47
sim-festival-0,40
sim-market-1,60
sim-festival-0,32
sim-festival-0,54
sim-market-1,28
sim-market-1,19
sim-market-1,92
sim-market-1,114
sim-market-1,62
sim-market-1,50
sim-festival-0,78
sim-festival-0,47
sim-market-1,53
sim-festival-0,35
sim-market-1,51
sim-market-1,82
sim-market-1,55
sim-market-1,35
sim-market-1,43
sim-market-1,54
sim-market-1,64
sim-market-1,71
sim-festival-0,35
sim-market-1,48
sim-market-1,71
sim-festival-0,40
sim-market-1,37
sim-market-1,47
sim-market-1,104
sim-festival-0,56
sim-market-1,61
sim-market-1,72
sim-market-1,68
sim-festival-0,47
sim-festival-0,49
sim-festival-0,65
sim-market-1,51
sim-festival-0,56
sim-festival-0,45
sim-market-1,48
sim-market-1,93
sim-festival-0,28
sim-market-1,94
sim-market-1,76
sim-market-1,92
sim-market-1,94
sim-festival-0,46
sim-market-1,67
sim-market-1,56
sim-festival-0,63
sim-market-1,61
sim-festival-0,50
sim-festival-0,57
sim-market-1,51
sim-festival-0,85
sim-market-1,50
sim-festival-0,75
sim-market-1,85
sim-festival-0,56
sim-market-1,40
sim-market-1,94
sim-festival-0,47
sim-market-1,24
sim-market-1,56
sim-market-1,100
sim-market-1,71
sim-market-1,54
sim-market-1,61
sim-festival-0,50
sim-festival-0,85
sim-festival-0,64
sim-market-1,95
sim-market-1,42
sim-market-1,58
sim-festival-0,38
sim-market-1,50
sim-festival-0,35
sim-festival-0,59
sim-market-1,74
sim-market-1,65
sim-market-1,48
sim-market-1,50
sim-market-1,32
sim-market-1,39
sim-market-1,47
sim-market-1,75
sim-market-1,51
sim-festival-0,48
sim-festival-0,24
sim-festival-0,30
sim-festival-0,63
sim-market-1,103
sim-market-1,56
sim-market-1,58
sim-festival-0,24
sim-market-1,78
sim-market-1,25
sim-festival-0,76
sim-market-1,52
sim-market-1,68
sim-market-1,51
sim-market-1,48
sim-market-1,32
sim-festival-0,25
sim-market-1,100
sim-market-1,61
sim-festival-0,84
sim-market-1,76
sim-festival-0,55
sim-market-1,65
sim-market-1,67
sim-market-1,58
sim-festival-0,45
sim-market-1,77
sim-market-1,74
sim-festival-0,41
sim-market-1,32
sim-market-1,50
sim-market-1,41
sim-festival-0,17
sim-market-1,64
sim-market-1,47
sim-festival-0,34
sim-market-1,83
sim-market-1,75
sim-market-1,57
sim-market-1,35
sim-market-1,56
sim-market-1,41
sim-market-1,49
sim-festival-0,90
sim-market-1,53
sim-market-1,40
sim-festival-0,42
sim-market-1,59
sim-market-1,68
sim-festival-0,27
sim-festival-0,26
sim-festival-0,42
sim-market-1,70
sim-festival-0,20
sim-festival-0,75
sim-market-1,90
sim-festival-0,56
sim-market-1,76
sim-market-1,41
sim-market-1,72
sim-festival-0,84
sim-festival-0,45
sim-market-1,40
sim-market-1,50
sim-market-1,23
sim-festival-0,84
sim-market-1,60
sim-market-1,85
sim-market-1,41
sim-market-1,58
sim-market-1,79
sim-festival-0,40
sim-market-1,30
sim-market-1,44
sim-market-1,66
sim-festival-0,60
sim-festival-0,46
sim-festival-0,69
sim-festival-0,17
sim-market-1,50
sim-market-1,62
sim-festival-0,64
sim-market-1,52
sim-market-1,42
sim-festival-0,53
sim-festival-0,63
sim-market-1,69
sim-festival-0,67
sim-market-1,39
sim-market-1,96
sim-market-1,58
sim-festival-0,23
sim-festival-0,57
sim-festival-0,66
sim-market-1,42
sim-market-1,48
sim-festival-0,45
sim-festival-0,45
sim-market-1,29
sim-market-1,47
sim-festival-0,23
sim-market-1,106
sim-festival-0,56
sim-market-1,84
sim-market-1,45
sim-market-1,37
sim-festival-0,70
sim-market-1,62
sim-festival-0,36
sim-market-1,74
sim-market-1,36
sim-market-1,61
sim-festival-0,46
sim-market-1,91
sim-festival-0,42
sim-festival-0,56
sim-festival-0,49
sim-market-1,37
sim-market-1,43
sim-market-1,77
sim-market-1,32
sim-market-1,73
sim-festival-0,58
sim-market-1,96
sim-festival-0,60
sim-festival-0,85
sim-market-1,46
sim-market-1,65
sim-market-1,54
sim-market-1,25
sim-market-1,28
sim-festival-0,55
sim-festival-0,68
sim-festival-0,87
sim-market-1,34
sim-market-1,75
sim-festival-0,62
sim-market-1,41
sim-festival-0,108
sim-festival-0,30
sim-market-1,48
sim-market-1,45
sim-market-1,42
sim-market-1,71
sim-market-1,49
sim-market-1,33
sim-festival-0,69
sim-festival-0,72
sim-market-1,29
sim-market-1,66
sim-festival-0,53
sim-festival-0,37
sim-market-1,40
sim-market-1,82
sim-festival-0,82
sim-festival-0,84
sim-market-1,66
sim-festival-0,79
sim-market-1,57
sim-market-1,16
sim-festival-0,40
sim-market-1,53
sim-market-1,55
sim-market-1,46
sim-market-1,79
sim-market-1,79
sim-festival-0,78
sim-market-1,81
sim-market-1,38
sim-market-1,52
sim-market-1,49
sim-market-1,41
sim-festival-0,68
sim-market-1,65
sim-market-1,70
sim-market-1,70
sim-festival-0,85
sim-market-1,64
sim-market-1,26
sim-market-1,90
sim-market-1,78
sim-market-1,50
sim-festival-0,82
sim-market-1,34
sim-festival-0,37
sim-market-1,93
sim-festival-0,20
sim-festival-0,72
sim-festival-0,70
sim-festival-0,46
sim-festival-0,78
sim-festival-0,61
sim-market-1,60
sim-market-1,56
sim-market-1,49
sim-market-1,66
sim-market-1,88
sim-festival-0,52
sim-festival-0,67
sim-festival-0,58
sim-festival-0,12
sim-market-1,34
sim-market-1,48
sim-festival-0,59
sim-market-1,83
sim-market-1,74
sim-market-1,69
sim-market-1,55
sim-market-1,56
sim-market-1,75
sim-festival-0,79
sim-market-1,55
sim-market-1,51
sim-festival-0,66
sim-market-1,41
sim-market-1,25
sim-market-1,56
sim-market-1,46
sim-market-1,54
sim-market-1,65
sim-festival-0,45
sim-festival-0,94
sim-festival-0,33
sim-market-1,53
sim-festival-0,71
sim-market-1,37
sim-market-1,92
sim-market-1,38
sim-market-1,28
sim-market-1,79
sim-market-1,59
sim-festival-0,43
sim-festival-0,66
sim-market-1,21
sim-market-1,48
sim-festival-0,95
sim-market-1,26
sim-festival-0,63
sim-festival-0,40
sim-market-1,48
sim-festival-0,53
sim-festival-0,80
sim-market-1,44
sim-market-1,41
sim-market-1,52
sim-market-1,46
sim-market-1,55
sim-market-1,60
sim-festival-0,86
sim-market-1,92
sim-festival-0,63
sim-festival-0,46
sim-market-1,46
sim-festival-0,35
sim-market-1,45
sim-festival-0,55
sim-festival-0,43
sim-market-1,66
sim-market-1,51
sim-market-1,47
sim-market-1,73
sim-market-1,63
sim-market-1,49
sim-market-1,64
sim-festival-0,57
sim-festival-0,47
sim-market-1,54
sim-festival-0,68
sim-festival-0,43
sim-market-1,35
sim-market-1,82
sim-market-1,56
sim-market-1,46
sim-market-1,79
sim-market-1,34
sim-festival-0,74
sim-market-1,44
sim-festival-0,85
sim-market-1,56
sim-market-1,80
sim-festival-0,27
sim-market-1,68
sim-festival-0,34
sim-market-1,53
sim-market-1,46
sim-festival-0,41
sim-festival-0,62
sim-market-1,66
sim-market-1,34
sim-market-1,49
sim-market-1,87
sim-market-1,54
sim-festival-0,51
sim-market-1,61
sim-market-1,86
sim-festival-0,27
sim-festival-0,83
sim-market-1,60
sim-market-1,41
sim-market-1,67
sim-market-1,57
sim-market-1,59
sim-festival-0,82
sim-market-1,67
sim-festival-0,36
sim-festival-0,44
sim-market-1,41
sim-market-1,78
sim-festival-0,94
sim-market-1,89
sim-market-1,43
sim-festival-0,56
sim-market-1,34
sim-market-1,42
sim-festival-0,60
sim-market-1,41
sim-market-1,30
sim-market-1,59
sim-festival-0,78
sim-market-1,58
sim-festival-0,34
sim-festival-0,42
sim-market-1,64
sim-festival-0,69
sim-festival-0,75
sim-market-1,50
sim-market-1,26
sim-festival-0,53
sim-market-1,42
sim-festival-0,67
sim-festival-0,97
sim-market-1,65
sim-festival-0,22
sim-market-1,59
sim-festival-0,43
sim-festival-0,49
sim-festival-0,78
sim-market-1,44
sim-market-1,53
sim-market-1,42
sim-market-1,61
sim-market-1,61
sim-market-1,76
sim-market-1,84
sim-market-1,46
sim-festival-0,24
sim-market-1,49
sim-market-1,72
sim-festival-0,81
sim-festival-0,15
sim-market-1,36
sim-festival-0,74
sim-market-1,82
sim-market-1,57
sim-festival-0,43
sim-market-1,33
sim-festival-0,51
sim-market-1,56
sim-market-1,36
sim-market-1,85
sim-market-1,74
sim-festival-0,61
sim-festival-0,34
sim-festival-0,51
sim-market-1,84
sim-market-1,30
sim-market-1,52
sim-market-1,31
sim-festival-0,73
sim-market-1,81
sim-market-1,82
sim-market-1,76
sim-market-1,43
sim-market-1,93
sim-market-1,88
sim-festival-0,50
sim-market-1,80
sim-market-1,64
sim-festival-0,70
sim-market-1,24
sim-festival-0,22
sim-market-1,26
sim-market-1,37
sim-market-1,86
sim-market-1,76
sim-market-1,53
sim-market-1,61
sim-festival-0,84
sim-market-1,50
sim-market-1,79
sim-market-1,68
sim-market-1,43
sim-market-1,94
sim-festival-0,80
sim-festival-0,80
sim-festival-0,52
sim-market-1,85
sim-market-1,57
sim-market-1,54
sim-market-1,59
sim-market-1,57
sim-festival-0,36
sim-market-1,83
sim-festival-0,60
sim-festival-0,80
sim-festival-0,31
sim-market-1,78
sim-market-1,62
sim-market-1,30
sim-market-1,34
sim-market-1,52
sim-market-1,61
sim-festival-0,65
sim-festival-0,73
sim-market-1,30
sim-market-1,44
sim-market-1,65
sim-market-1,16
sim-market-1,66
sim-festival-0,76
sim-festival-0,59
sim-market-1,62
sim-market-1,25
sim-festival-0,48
sim-market-1,35
sim-market-1,42
sim-market-1,53
sim-market-1,58
sim-festival-0,54
sim-market-1,57
sim-festival-0,64
sim-market-1,82
sim-market-1,86
sim-festival-0,25
sim-market-1,33
sim-market-1,45
sim-market-1,46
sim-market-1,56
sim-market-1,69
sim-market-1,34
sim-festival-0,26
sim-market-1,78
sim-market-1,57
sim-market-1,60
sim-festival-0,63
sim-market-1,24
sim-market-1,93
sim-market-1,67
sim-festival-0,71
sim-market-1,41
sim-market-1,34
sim-market-1,110
sim-festival-0,47
sim-festival-0,36
sim-market-1,68
sim-market-1,71
sim-festival-0,77
sim-market-1,46
sim-market-1,42
sim-market-1,62
sim-market-1,21
sim-market-1,94
sim-festival-0,73
sim-market-1,92
sim-market-1,48
sim-festival-0,67
sim-market-1,89
sim-market-1,74
sim-market-1,72
sim-market-1,42
sim-festival-0,29
sim-market-1,60
sim-market-1,30
sim-market-1,79
sim-market-1,39
sim-market-1,55
sim-market-1,40
sim-market-1,80
sim-market-1,28
sim-market-1,48
sim-market-1,69
sim-market-1,70
sim-market-1,59
sim-market-1,45
sim-market-1,67
sim-festival-0,65
sim-festival-0,82
sim-market-1,25
sim-market-1,48
sim-festival-0,32
sim-festival-0,60
sim-market-1,54
sim-market-1,36
sim-market-1,59
sim-market-1,74
sim-festival-0,60
sim-market-1,72
sim-market-1,77
sim-market-1,56
sim-market-1,45
sim-festival-0,79
sim-market-1,52
sim-market-1,48
sim-festival-0,84
sim-market-1,43
sim-festival-0,21
sim-market-1,38
sim-market-1,29
sim-market-1,56
sim-market-1,52
sim-market-1,59
sim-festival-0,70
sim-festival-0,18
sim-market-1,68
sim-market-1,59
sim-market-1,45
sim-market-1,90
sim-market-1,43
sim-market-1,71
sim-market-1,39
sim-market-1,67
sim-festival-0,94
sim-market-1,41
sim-festival-0,23
sim-festival-0,49
sim-market-1,75
sim-market-1,28
sim-market-1,86
sim-market-1,76
sim-festival-0,73
sim-festival-0,82
sim-festival-0,25
sim-market-1,20
sim-market-1,56
sim-festival-0,80
sim-festival-0,102
sim-festival-0,37
sim-festival-0,71
sim-festival-0,35
sim-festival-0,89
sim-market-1,48
sim-festival-0,73
sim-festival-0,36
sim-market-1,22
sim-market-1,46
sim-market-1,36
sim-market-1,36
sim-market-1,38
sim-festival-0,42
sim-market-1,28
sim-market-1,59
sim-festival-0,70
sim-market-1,75
sim-festival-0,77
sim-festival-0,73
sim-market-1,31
sim-market-1,41
sim-festival-0,56
sim-market-1,62
sim-festival-0,84
sim-festival-0,75
sim-market-1,55
sim-market-1,78
sim-market-1,44
sim-festival-0,61
sim-market-1,50
sim-market-1,31
sim-market-1,41
sim-festival-0,57
sim-market-1,94
sim-festival-0,54
sim-market-1,49
sim-market-1,76
sim-market-1,84
sim-market-1,51
sim-festival-0,80
sim-market-1,72
sim-market-1,61
sim-market-1,40
sim-festival-0,42
sim-festival-0,68
sim-festival-0,54
sim-market-1,35
sim-festival-0,35
sim-market-1,64
sim-festival-0,67
sim-market-1,32
sim-festival-0,31
sim-market-1,24
sim-market-1,52
sim-festival-0,42
sim-festival-0,82
sim-market-1,33
sim-market-1,48
sim-market-1,89
sim-market-1,68
sim-market-1,35
sim-market-1,55
sim-market-1,88
sim-market-1,62
sim-market-1,31
sim-festival-0,71
sim-market-1,73
sim-market-1,36
sim-festival-0,22
sim-festival-0,59
sim-festival-0,89
sim-market-1,83
sim-market-1,84
sim-market-1,53
sim-market-1,73
sim-market-1,32
sim-market-1,41
sim-festival-0,41
sim-market-1,42
sim-festival-0,55
sim-market-1,59
sim-festival-0,41
sim-market-1,72
sim-festival-0,29
sim-festival-0,10
sim-market-1,34
sim-market-1,58
sim-festival-0,60
sim-market-1,47
sim-market-1,70
sim-market-1,50
sim-festival-0,50
sim-market-1,72
sim-festival-0,45
sim-market-1,75
sim-market-1,32
sim-market-1,35
sim-market-1,90
sim-market-1,49
sim-market-1,43
sim-festival-0,44
sim-market-1,33
sim-festival-0,72
sim-market-1,76
sim-market-1,35
sim-market-1,60
sim-market-1,52
sim-market-1,27
sim-market-1,42
sim-market-1,58
sim-market-1,46
sim-festival-0,74
sim-festival-0,73
sim-market-1,59
sim-festival-0,59
sim-market-1,69
sim-market-1,35
sim-festival-0,56
sim-festival-0,78
sim-market-1,68
sim-market-1,25
sim-market-1,48
sim-market-1,65
sim-festival-0,43
sim-market-1,39
sim-market-1,64
sim-market-1,84
sim-market-1,74
sim-market-1,68
sim-festival-0,80
sim-market-1,98
sim-market-1,77
sim-market-1,88
sim-market-1,69
sim-market-1,54
sim-market-1,68
sim-market-1,48
sim-festival-0,27
sim-market-1,74
sim-festival-0,25
sim-festival-0,75
sim-market-1,42
sim-market-1,72
sim-market-1,82
sim-festival-0,37
sim-festival-0,50
sim-market-1,67
sim-market-1,61
sim-market-1,78
sim-festival-0,42
sim-market-1,49
sim-market-1,35
sim-market-1,77
sim-market-1,53
sim-market-1,70
sim-market-1,57
sim-market-1,58
sim-festival-0,53
sim-festival-0,31
sim-market-1,79
sim-market-1,56
sim-market-1,60
sim-market-1,53
sim-market-1,82
sim-market-1,56
sim-festival-0,63
sim-market-1,25
sim-market-1,41
sim-market-1,50
sim-market-1,68
sim-market-1,62
sim-market-1,30
sim-festival-0,60
sim-festival-0,49
sim-festival-0,61
sim-market-1,55
sim-festival-0,62
sim-festival-0,97
sim-market-1,65
sim-market-1,43
sim-market-1,27
sim-market-1,60
sim-festival-0,56
sim-market-1,72
sim-market-1,46
sim-festival-0,41
sim-market-1,90
sim-market-1,67
sim-festival-0,82
sim-festival-0,45
sim-market-1,79
sim-market-1,67
sim-festival-0,46
sim-market-1,43
sim-market-1,74
sim-festival-0,68
sim-market-1,41
sim-festival-0,31
sim-market-1,70
sim-festival-0,72
sim-market-1,97
sim-market-1,39
sim-festival-0,69
sim-festival-0,63
sim-market-1,77
sim-festival-0,52
sim-market-1,52
sim-market-1,31
sim-market-1,69
sim-market-1,64
sim-festival-0,49
sim-festival-0,76
sim-market-1,35
sim-market-1,83
sim-market-1,61
sim-market-1,30
sim-market-1,54
sim-festival-0,21
sim-festival-0,79
sim-market-1,81
sim-market-1,65
sim-festival-0,74
sim-festival-0,52
sim-market-1,63
sim-market-1,78
sim-market-1,66
sim-market-1,69
sim-festival-0,67
sim-market-1,29
sim-festival-0,42
sim-festival-0,29
sim-market-1,28
sim-festival-0,49
sim-festival-0,35
sim-festival-0,56
sim-market-1,68
sim-festival-0,36
sim-market-1,51
sim-market-1,56
sim-market-1,70
sim-market-1,41
sim-market-1,90
sim-market-1,64
sim-festival-0,60
sim-festival-0,46
sim-market-1,64
sim-festival-0,23
sim-market-1,37
sim-festival-0,55
sim-festival-0,64
sim-festival-0,66
sim-market-1,85
sim-festival-0,64
sim-festival-0,31
sim-market-1,43
sim-market-1,50
sim-festival-0,46
sim-market-1,90
sim-market-1,98
sim-market-1,69
sim-festival-0,62
sim-market-1,66
sim-market-1,87
sim-market-1,43
sim-market-1,79
sim-festival-0,75
sim-market-1,53
sim-market-1,81
sim-festival-0,71
sim-festival-0,41
sim-festival-0,71
sim-market-1,51
sim-festival-0,60
sim-festival-0,65
sim-market-1,68
sim-festival-0,20
sim-festival-0,43
sim-market-1,58
sim-market-1,35
sim-market-1,80
sim-market-1,88
sim-market-1,44
sim-market-1,85
sim-market-1,85
sim-market-1,33
sim-festival-0,70
sim-market-1,35
sim-festival-0,37
sim-market-1,87
sim-market-1,61
sim-market-1,69
sim-market-1,76
sim-festival-0,94
sim-market-1,19
sim-market-1,52
sim-festival-0,72
sim-festival-0,71
sim-festival-0,43
sim-market-1,96
sim-market-1,59
sim-market-1,56
sim-market-1,67
sim-market-1,85
sim-market-1,41
sim-market-1,86
sim-market-1,65
sim-market-1,51
